name_id;id;name;average_assists;median_assists;sum_assists;count_assists;min_assists;max_assists;average_attempted_passes;median_attempted_passes;sum_attempted_passes;count_attempted_passes;min_attempted_passes;max_attempted_passes;average_big_chances_created;median_big_chances_created;sum_big_chances_created;count_big_chances_created;min_big_chances_created;max_big_chances_created;average_big_chances_missed;median_big_chances_missed;sum_big_chances_missed;count_big_chances_missed;min_big_chances_missed;max_big_chances_missed;average_bonus;median_bonus;sum_bonus;count_bonus;min_bonus;max_bonus;average_bps;median_bps;sum_bps;count_bps;min_bps;max_bps;average_clean_sheets;median_clean_sheets;sum_clean_sheets;count_clean_sheets;min_clean_sheets;max_clean_sheets;average_clearances_blocks_interceptions;median_clearances_blocks_interceptions;sum_clearances_blocks_interceptions;count_clearances_blocks_interceptions;min_clearances_blocks_interceptions;max_clearances_blocks_interceptions;average_completed_passes;median_completed_passes;sum_completed_passes;count_completed_passes;min_completed_passes;max_completed_passes;average_cost;median_cost;sum_cost;count_cost;min_cost;max_cost;average_creativity;median_creativity;sum_creativity;count_creativity;min_creativity;max_creativity;average_dribbles;median_dribbles;sum_dribbles;count_dribbles;min_dribbles;max_dribbles;average_ea_index;median_ea_index;sum_ea_index;count_ea_index;min_ea_index;max_ea_index;average_errors_leading_to_goal;median_errors_leading_to_goal;sum_errors_leading_to_goal;count_errors_leading_to_goal;min_errors_leading_to_goal;max_errors_leading_to_goal;average_errors_leading_to_goal_attempt;median_errors_leading_to_goal_attempt;sum_errors_leading_to_goal_attempt;count_errors_leading_to_goal_attempt;min_errors_leading_to_goal_attempt;max_errors_leading_to_goal_attempt;average_fouls;median_fouls;sum_fouls;count_fouls;min_fouls;max_fouls;average_goals_conceded;median_goals_conceded;sum_goals_conceded;count_goals_conceded;min_goals_conceded;max_goals_conceded;average_goals_scored;median_goals_scored;sum_goals_scored;count_goals_scored;min_goals_scored;max_goals_scored;average_ict_index;median_ict_index;sum_ict_index;count_ict_index;min_ict_index;max_ict_index;average_influence;median_influence;sum_influence;count_influence;min_influence;max_influence;average_key_passes;median_key_passes;sum_key_passes;count_key_passes;min_key_passes;max_key_passes;average_loaned_in;median_loaned_in;sum_loaned_in;count_loaned_in;min_loaned_in;max_loaned_in;average_loaned_out;median_loaned_out;sum_loaned_out;count_loaned_out;min_loaned_out;max_loaned_out;average_minutes;median_minutes;sum_minutes;count_minutes;min_minutes;max_minutes;average_offside;median_offside;sum_offside;count_offside;min_offside;max_offside;average_open_play_crosses;median_open_play_crosses;sum_open_play_crosses;count_open_play_crosses;min_open_play_crosses;max_open_play_crosses;average_own_goals;median_own_goals;sum_own_goals;count_own_goals;min_own_goals;max_own_goals;average_penalties_conceded;median_penalties_conceded;sum_penalties_conceded;count_penalties_conceded;min_penalties_conceded;max_penalties_conceded;average_penalties_missed;median_penalties_missed;sum_penalties_missed;count_penalties_missed;min_penalties_missed;max_penalties_missed;average_penalties_saved;median_penalties_saved;sum_penalties_saved;count_penalties_saved;min_penalties_saved;max_penalties_saved;average_recoveries;median_recoveries;sum_recoveries;count_recoveries;min_recoveries;max_recoveries;average_red_cards;median_red_cards;sum_red_cards;count_red_cards;min_red_cards;max_red_cards;average_saves;median_saves;sum_saves;count_saves;min_saves;max_saves;average_selected;median_selected;sum_selected;count_selected;min_selected;max_selected;average_tackled;median_tackled;sum_tackled;count_tackled;min_tackled;max_tackled;average_tackles;median_tackles;sum_tackles;count_tackles;min_tackles;max_tackles;average_target_missed;median_target_missed;sum_target_missed;count_target_missed;min_target_missed;max_target_missed;average_threat;median_threat;sum_threat;count_threat;min_threat;max_threat;average_total_points;median_total_points;sum_total_points;count_total_points;min_total_points;max_total_points;average_transfers_balance;median_transfers_balance;sum_transfers_balance;count_transfers_balance;min_transfers_balance;max_transfers_balance;average_transfers_in;median_transfers_in;sum_transfers_in;count_transfers_in;min_transfers_in;max_transfers_in;average_transfers_out;median_transfers_out;sum_transfers_out;count_transfers_out;min_transfers_out;max_transfers_out;average_winning_goals;median_winning_goals;sum_winning_goals;count_winning_goals;min_winning_goals;max_winning_goals;average_yellow_cards;median_yellow_cards;sum_yellow_cards;count_yellow_cards;min_yellow_cards;max_yellow_cards
Danny_Rose_354;354;Danny Rose;0.11538461538461539;0.0;3;26;0;1;22.115384615384617;9.0;575;26;0;64;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.15384615384615385;0.0;4;26;0;2;8.615384615384615;2.0;224;26;0;29;0.23076923076923078;0.0;6;26;0;1;1.1923076923076923;0.0;31;26;0;7;16.53846153846154;6.5;430;26;0;49;5.853846153846154;5.8;152.20000000000002;26;5.8;6.0;9.12307692307692;0.6499999999999999;237.19999999999996;26;0.0;51.9;0.6923076923076923;0.0;18;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;0.6923076923076923;0.0;18;26;0;3;0.2692307692307692;0.0;7;26;0;2;0.0;0.0;0;26;0;0;2.226923076923077;0.8;57.9;26;0.0;11.2;7.884615384615385;1.5;205.0;26;0.0;38.4;0.5769230769230769;0.0;15;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;41.76923076923077;10.0;1086;26;0;90;0.038461538461538464;0.0;1;26;0;1;0.4230769230769231;0.0;11;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.3846153846153846;1.5;62;26;0;10;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;55788.269230769234;53682.0;1450495;26;45648;77619;1.3076923076923077;0.5;34;26;0;5;0.2692307692307692;0.0;7;26;0;2;0.19230769230769232;0.0;5;26;0;1;5.269230769230769;2.0;137.0;26;0.0;24.0;2.269230769230769;1.0;59;26;0;8;-1012.6153846153846;-543.5;-26328;26;-14359;12345;2385.5;1172.0;62023;26;0;14573;3398.1153846153848;2005.0;88351;26;0;15562;0.0;0.0;0;26;0;0;0.15384615384615385;0.0;4;26;0;1
Danny_Simpson_217;217;Danny Simpson;0.0;0.0;0;26;0;0;4.0;0.0;104;26;0;44;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.8076923076923077;0.0;47;26;0;22;0.038461538461538464;0.0;1;26;0;1;0.8846153846153846;0.0;23;26;0;11;2.6923076923076925;0.0;70;26;0;29;4.257692307692308;4.2;110.7;26;4.2;4.5;0.4807692307692308;0.0;12.5;26;0.0;10.4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;2;0.15384615384615385;0.0;4;26;0;3;0.0;0.0;0;26;0;0;0.3384615384615384;0.0;8.799999999999999;26;0.0;4.1;2.8230769230769233;0.0;73.4;26;0.0;30.4;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;10.576923076923077;0.0;275;26;0;90;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.5;0.0;13;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;13954.884615384615;13277.0;362827;26;12265;20221;0.07692307692307693;0.0;2;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2.0;26;0.0;2.0;0.4230769230769231;0.0;11;26;0;6;-439.3076923076923;-153.0;-11422;26;-2763;1803;260.2692307692308;139.5;6767;26;0;2615;699.5769230769231;352.5;18189;26;0;3160;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Danny_Ward_105;105;Danny Ward;0.0;0.0;0;26;0;0;2.1923076923076925;0.0;57;26;0;14;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.1538461538461537;0.0;56;26;0;24;0.0;0.0;0;26;0;0;0.3076923076923077;0.0;8;26;0;2;1.1923076923076923;0.0;31;26;0;7;4.392307692307692;4.4;114.19999999999999;26;4.3;4.5;2.1692307692307695;0.0;56.400000000000006;26;0.0;21.1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.38461538461538464;0.0;10;26;0;3;0.038461538461538464;0.0;1;26;0;1;0.6846153846153845;0.0;17.799999999999997;26;0.0;7.3;2.3153846153846156;0.0;60.2;26;0.0;36.8;0.19230769230769232;0.0;5;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;12.384615384615385;0.0;322;26;0;83;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.23076923076923078;0.0;6;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;20032.73076923077;18271.0;520851;26;13709;32607;0.15384615384615385;0.0;4;26;0;2;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;2.423076923076923;0.0;63.0;26;0.0;25.0;0.6923076923076923;0.0;18;26;0;7;-308.46153846153845;-703.5;-8020;26;-3727;9532;1369.2307692307693;347.5;35600;26;0;14974;1677.6923076923076;1371.5;43620;26;0;5442;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Danny_Ward_457;457;Danny Ward;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;4.3769230769230765;4.4;113.8;26;4.3;4.5;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;9731.192307692309;9454.0;253011;26;9000;11403;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;-183.15384615384616;-95.0;-4762;26;-834;0;39.26923076923077;34.0;1021;26;0;86;222.42307692307693;125.5;5783;26;0;920;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Danny_Welbeck_21;21;Danny Welbeck;0.038461538461538464;0.0;1;26;0;1;2.076923076923077;0.0;54;26;0;24;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;3;2.423076923076923;0.0;63;26;0;30;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;1.5384615384615385;0.0;40;26;0;17;6.480769230769231;6.5;168.5;26;6.4;6.5;2.184615384615385;0.0;56.800000000000004;26;0.0;33.1;0.07692307692307693;0.0;2;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;1;0.11538461538461539;0.0;3;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.75;0.0;19.5;26;0.0;7.5;2.830769230769231;0.0;73.60000000000001;26;0.0;40.2;0.19230769230769232;0.0;5;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;5.615384615384615;0.0;146;26;0;61;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.46153846153846156;0.0;12;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;32242.884615384617;31108.0;838315;26;23931;38452;0.2692307692307692;0.0;7;26;0;3;0.11538461538461539;0.0;3;26;0;2;0.038461538461538464;0.0;1;26;0;1;2.5384615384615383;0.0;66.0;26;0.0;34.0;0.7307692307692307;0.0;19;26;0;8;-784.8846153846154;-496.0;-20407;26;-6967;4776;1119.7692307692307;144.5;29114;26;0;7757;1904.6538461538462;901.0;49521;26;0;7563;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Danny_Williams_204;204;Danny Williams;0.0;0.0;0;26;0;0;0.7692307692307693;0.0;20;26;0;13;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.23076923076923078;0.0;6;26;0;3;0.038461538461538464;0.0;1;26;0;1;0.11538461538461539;0.0;3;26;0;3;0.5769230769230769;0.0;15;26;0;8;4.5;4.5;117.0;26;4.5;4.5;0.04230769230769231;0.0;1.1;26;0.0;0.4;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.02307692307692308;0.0;0.6000000000000001;26;0.0;0.4;0.19230769230769232;0.0;5.0;26;0.0;3.4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;3.1923076923076925;0.0;83;26;0;69;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.23076923076923078;0.0;6;26;0;5;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;852.3846153846154;867.0;22162;26;562;1027;0.11538461538461539;0.0;3;26;0;2;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1.0;26;0.0;1.0;0.15384615384615385;0.0;4;26;0;2;-13.076923076923077;-12.0;-340;26;-95;72;42.69230769230769;29.5;1110;26;0;186;55.76923076923077;49.5;1450;26;0;114;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1
Dan_Burn_582;582;Dan Burn;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;4.5;4.5;13.5;3;4.5;4.5;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;32.0;23.0;96;3;0;73;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0;3;0;0;10.666666666666666;13.0;32;3;0;19;14.666666666666666;17.0;44;3;0;27;4.0;4.0;12;3;0;8;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0
Dan_Gosling_37;37;Dan Gosling;0.038461538461538464;0.0;1;26;0;1;25.153846153846153;25.5;654;26;0;73;0.038461538461538464;0.0;1;26;0;1;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;5.423076923076923;4.0;141;26;0;19;0.11538461538461539;0.0;3;26;0;1;2.076923076923077;1.0;54;26;0;10;19.96153846153846;20.0;519;26;0;56;4.85;4.8;126.1;26;4.7;5.0;3.8230769230769233;1.2;99.4;26;0.0;21.9;0.2692307692307692;0.0;7;26;0;2;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.6538461538461539;0.0;17;26;0;4;0.7692307692307693;0.0;20;26;0;3;0.0;0.0;0;26;0;0;1.6576923076923078;1.2;43.1;26;0.0;7.1;7.592307692307693;5.1;197.4;26;0.0;25.0;0.15384615384615385;0.0;4;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;45.15384615384615;38.5;1174;26;0;90;0.07692307692307693;0.0;2;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;3.3461538461538463;2.5;87;26;0;12;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;5105.2307692307695;4986.5;132736;26;3991;7001;0.7307692307692307;0.5;19;26;0;3;0.19230769230769232;0.0;5;26;0;2;0.23076923076923078;0.0;6;26;0;2;5.230769230769231;0.0;136.0;26;0.0;54.0;1.2307692307692308;1.0;32;26;0;4;-114.03846153846153;-103.5;-2965;26;-918;368;189.6153846153846;97.0;4930;26;0;743;303.65384615384613;233.5;7895;26;0;962;0.0;0.0;0;26;0;0;0.15384615384615385;0.0;4;26;0;1
Daryl_Janmaat_381;381;Daryl Janmaat;0.038461538461538464;0.0;1;26;0;1;12.692307692307692;0.0;330;26;0;65;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.15384615384615385;0.0;4;26;0;3;6.538461538461538;0.0;170;26;0;26;0.11538461538461539;0.0;3;26;0;1;2.3076923076923075;0.0;60;26;0;10;9.192307692307692;0.0;239;26;0;54;4.930769230769231;4.9;128.20000000000002;26;4.9;5.0;5.526923076923078;0.0;143.70000000000002;26;0.0;43.8;0.23076923076923078;0.0;6;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.46153846153846156;0.0;12;26;0;3;0.34615384615384615;0.0;9;26;0;2;0.0;0.0;0;26;0;0;1.5038461538461538;0.0;39.1;26;0.0;7.8;8.023076923076925;0.0;208.60000000000002;26;0.0;38.2;0.3076923076923077;0.0;8;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;33.88461538461539;0.0;881;26;0;90;0.0;0.0;0;26;0;0;0.4230769230769231;0.0;11;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.423076923076923;0.0;63;26;0;9;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;21038.03846153846;16021.0;546989;26;15294;36153;0.4230769230769231;0.0;11;26;0;4;0.23076923076923078;0.0;6;26;0;2;0.11538461538461539;0.0;3;26;0;1;1.4230769230769231;0.0;37.0;26;0.0;21.0;1.3461538461538463;0.0;35;26;0;7;-813.0384615384615;-182.0;-21139;26;-6016;1780;712.1153846153846;164.5;18515;26;0;4759;1525.1538461538462;337.5;39654;26;0;6132;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1
David Junior_Hoilett_99;99;David Junior Hoilett;0.038461538461538464;0.0;1;26;0;1;11.23076923076923;10.0;292;26;0;26;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;4.846153846153846;2.0;126;26;-1;24;0.15384615384615385;0.0;4;26;0;1;1.2307692307692308;1.0;32;26;0;6;8.076923076923077;7.0;210;26;0;20;5.115384615384615;5.0;133.0;26;5.0;5.5;6.26923076923077;3.0;163.00000000000003;26;0.0;25.4;0.38461538461538464;0.0;10;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.9615384615384616;1.0;25;26;0;3;1.2307692307692308;0.0;32;26;0;4;0.07692307692307693;0.0;2;26;0;1;2.315384615384615;2.25;60.199999999999996;26;0.0;7.3;6.361538461538462;3.4000000000000004;165.4;26;0.0;37.6;0.38461538461538464;0.0;10;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;54.19230769230769;73.5;1409;26;0;90;0.2692307692307692;0.0;7;26;0;2;0.11538461538461539;0.0;3;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.730769230769231;3.0;71;26;0;11;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;8048.576923076923;6723.5;209263;26;5592;20590;2.0;1.0;52;26;0;6;0.4230769230769231;0.0;11;26;0;2;0.5;0.0;13;26;0;3;10.76923076923077;8.0;280.0;26;0.0;55.0;1.9230769230769231;2.0;50;26;0;8;-624.4615384615385;-193.0;-16236;26;-6128;718;224.73076923076923;121.0;5843;26;0;980;849.1923076923077;364.0;22079;26;0;6254;0.038461538461538464;0.0;1;26;0;1;0.15384615384615385;0.0;4;26;0;1
Davide_Zappacosta_120;120;Davide Zappacosta;0.0;0.0;0;26;0;0;0.4230769230769231;0.0;11;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.19230769230769232;0.0;5;26;0;3;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;2;0.38461538461538464;0.0;10;26;0;6;5.157692307692307;5.1;134.1;26;5.0;5.5;0.015384615384615385;0.0;0.4;26;0.0;0.4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.09615384615384616;0.0;2.5;26;0.0;2.2;0.14615384615384613;0.0;3.8;26;0.0;2.8;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.6923076923076923;0.0;18;26;0;12;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;9120.038461538461;8497.0;237121;26;8381;14783;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.8076923076923077;0.0;21.0;26;0.0;21.0;0.07692307692307693;0.0;2;26;0;1;-423.0;-116.0;-10998;26;-3207;36;143.03846153846155;137.5;3719;26;0;294;566.0384615384615;239.5;14717;26;0;3501;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
David_Brooks_42;42;David Brooks;0.15384615384615385;0.0;4;26;0;1;21.153846153846153;22.5;550;26;0;45;0.19230769230769232;0.0;5;26;0;1;0.3076923076923077;0.0;8;26;0;2;0.23076923076923078;0.0;6;26;0;3;11.115384615384615;9.0;289;26;-1;45;0.2692307692307692;0.0;7;26;0;1;1.4615384615384615;1.0;38;26;0;5;15.26923076923077;15.0;397;26;0;37;5.061538461538461;5.1;131.6;26;5.0;5.2;12.700000000000001;13.65;330.20000000000005;26;0.0;51.4;0.6153846153846154;0.0;16;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.5;0.0;13;26;0;2;1.1153846153846154;1.0;29;26;0;5;0.23076923076923078;0.0;6;26;0;2;5.038461538461538;4.550000000000001;131.0;26;0.0;14.0;17.576923076923073;9.600000000000001;456.99999999999994;26;0.0;72.4;0.8076923076923077;1.0;21;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;60.96153846153846;67.0;1585;26;0;90;0.07692307692307693;0.0;2;26;0;2;0.15384615384615385;0.0;4;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;3.230769230769231;3.5;84;26;0;8;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;150643.88461538462;165313.5;3916741;26;3963;363446;2.230769230769231;2.0;58;26;0;6;0.5769230769230769;0.0;15;26;0;3;0.46153846153846156;0.0;12;26;0;2;20.076923076923077;17.0;522.0;26;0.0;67.0;3.6153846153846154;2.0;94;26;0;15;8772.538461538461;2685.5;228086;26;-114678;97432;27218.846153846152;13347.0;707690;26;0;107529;18446.30769230769;10857.0;479604;26;0;121534;0.07692307692307693;0.0;2;26;0;1;0.07692307692307693;0.0;2;26;0;1
David_Button_179;179;David Button;0.0;0.0;0;26;0;0;3.8076923076923075;0.0;99;26;0;28;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;2;2.923076923076923;0.0;76;26;0;29;0.038461538461538464;0.0;1;26;0;1;0.15384615384615385;0.0;4;26;0;2;1.5384615384615385;0.0;40;26;0;12;4.0;4.0;104.0;26;4.0;4.0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.19230769230769232;0.0;5;26;0;2;0.0;0.0;0;26;0;0;0.3423076923076923;0.0;8.9;26;0.0;3.1;3.430769230769231;0.0;89.2;26;0.0;31.2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;13.846153846153847;0.0;360;26;0;90;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.2692307692307692;0.0;33;26;0;13;0.0;0.0;0;26;0;0;0.5384615384615384;0.0;14;26;0;4;122071.38461538461;99985.5;3173856;26;85325;233794;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.5769230769230769;0.0;15;26;0;9;4093.269230769231;395.0;106425;26;-9618;38261;7762.2692307692305;1951.0;201819;26;0;49930;3669.0;2021.0;95394;26;0;12141;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
