name_id;id;name;average_assists;median_assists;sum_assists;count_assists;min_assists;max_assists;average_attempted_passes;median_attempted_passes;sum_attempted_passes;count_attempted_passes;min_attempted_passes;max_attempted_passes;average_big_chances_created;median_big_chances_created;sum_big_chances_created;count_big_chances_created;min_big_chances_created;max_big_chances_created;average_big_chances_missed;median_big_chances_missed;sum_big_chances_missed;count_big_chances_missed;min_big_chances_missed;max_big_chances_missed;average_bonus;median_bonus;sum_bonus;count_bonus;min_bonus;max_bonus;average_bps;median_bps;sum_bps;count_bps;min_bps;max_bps;average_clean_sheets;median_clean_sheets;sum_clean_sheets;count_clean_sheets;min_clean_sheets;max_clean_sheets;average_clearances_blocks_interceptions;median_clearances_blocks_interceptions;sum_clearances_blocks_interceptions;count_clearances_blocks_interceptions;min_clearances_blocks_interceptions;max_clearances_blocks_interceptions;average_completed_passes;median_completed_passes;sum_completed_passes;count_completed_passes;min_completed_passes;max_completed_passes;average_creativity;median_creativity;sum_creativity;count_creativity;min_creativity;max_creativity;average_dribbles;median_dribbles;sum_dribbles;count_dribbles;min_dribbles;max_dribbles;average_ea_index;median_ea_index;sum_ea_index;count_ea_index;min_ea_index;max_ea_index;average_errors_leading_to_goal;median_errors_leading_to_goal;sum_errors_leading_to_goal;count_errors_leading_to_goal;min_errors_leading_to_goal;max_errors_leading_to_goal;average_errors_leading_to_goal_attempt;median_errors_leading_to_goal_attempt;sum_errors_leading_to_goal_attempt;count_errors_leading_to_goal_attempt;min_errors_leading_to_goal_attempt;max_errors_leading_to_goal_attempt;average_fouls;median_fouls;sum_fouls;count_fouls;min_fouls;max_fouls;average_goals_conceded;median_goals_conceded;sum_goals_conceded;count_goals_conceded;min_goals_conceded;max_goals_conceded;average_goals_scored;median_goals_scored;sum_goals_scored;count_goals_scored;min_goals_scored;max_goals_scored;average_ict_index;median_ict_index;sum_ict_index;count_ict_index;min_ict_index;max_ict_index;average_influence;median_influence;sum_influence;count_influence;min_influence;max_influence;average_key_passes;median_key_passes;sum_key_passes;count_key_passes;min_key_passes;max_key_passes;average_loaned_in;median_loaned_in;sum_loaned_in;count_loaned_in;min_loaned_in;max_loaned_in;average_loaned_out;median_loaned_out;sum_loaned_out;count_loaned_out;min_loaned_out;max_loaned_out;average_minutes;median_minutes;sum_minutes;count_minutes;min_minutes;max_minutes;average_offside;median_offside;sum_offside;count_offside;min_offside;max_offside;average_open_play_crosses;median_open_play_crosses;sum_open_play_crosses;count_open_play_crosses;min_open_play_crosses;max_open_play_crosses;average_own_goals;median_own_goals;sum_own_goals;count_own_goals;min_own_goals;max_own_goals;average_penalties_conceded;median_penalties_conceded;sum_penalties_conceded;count_penalties_conceded;min_penalties_conceded;max_penalties_conceded;average_penalties_missed;median_penalties_missed;sum_penalties_missed;count_penalties_missed;min_penalties_missed;max_penalties_missed;average_penalties_saved;median_penalties_saved;sum_penalties_saved;count_penalties_saved;min_penalties_saved;max_penalties_saved;average_recoveries;median_recoveries;sum_recoveries;count_recoveries;min_recoveries;max_recoveries;average_red_cards;median_red_cards;sum_red_cards;count_red_cards;min_red_cards;max_red_cards;average_saves;median_saves;sum_saves;count_saves;min_saves;max_saves;average_selected;median_selected;sum_selected;count_selected;min_selected;max_selected;average_tackled;median_tackled;sum_tackled;count_tackled;min_tackled;max_tackled;average_tackles;median_tackles;sum_tackles;count_tackles;min_tackles;max_tackles;average_target_missed;median_target_missed;sum_target_missed;count_target_missed;min_target_missed;max_target_missed;average_threat;median_threat;sum_threat;count_threat;min_threat;max_threat;average_total_points;median_total_points;sum_total_points;count_total_points;min_total_points;max_total_points;average_transfers_balance;median_transfers_balance;sum_transfers_balance;count_transfers_balance;min_transfers_balance;max_transfers_balance;average_transfers_in;median_transfers_in;sum_transfers_in;count_transfers_in;min_transfers_in;max_transfers_in;average_transfers_out;median_transfers_out;sum_transfers_out;count_transfers_out;min_transfers_out;max_transfers_out;average_cost;median_cost;sum_cost;count_cost;min_cost;max_cost;average_winning_goals;median_winning_goals;sum_winning_goals;count_winning_goals;min_winning_goals;max_winning_goals;average_yellow_cards;median_yellow_cards;sum_yellow_cards;count_yellow_cards;min_yellow_cards;max_yellow_cards
Dwight_Gayle_325;325;Dwight Gayle;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;4811.8;3774.5;48118;10;3389;10803;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-769.7;-157.5;-7697;10;-4142;0;14.9;13.5;149;10;0;45;784.6;167.0;7846;10;0;4187;6.0;6.0;60.0;10;6.0;6.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Dwight_McNeil_534;534;Dwight McNeil;0.0;0.0;0;7;0;0;5.285714285714286;0.0;37;7;0;37;0.14285714285714285;0.0;1;7;0;1;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;2.5714285714285716;0.0;18;7;0;18;0.0;0.0;0;7;0;0;0.5714285714285714;0.0;4;7;0;4;4.428571428571429;0.0;31;7;0;31;5.514285714285714;0.0;38.6;7;0.0;38.6;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;0.14285714285714285;0.0;1;7;0;1;0.2857142857142857;0.0;2;7;0;2;0.0;0.0;0;7;0;0;0.8857142857142858;0.0;6.2;7;0.0;6.2;1.8285714285714287;0.0;12.8;7;0.0;12.8;0.2857142857142857;0.0;2;7;0;2;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;11.285714285714286;0.0;79;7;0;79;0.0;0.0;0;7;0;0;0.2857142857142857;0.0;2;7;0;2;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;0.5714285714285714;0.0;4;7;0;4;0.0;0.0;0;7;0;0;0.0;0.0;0;7;0;0;338.85714285714283;384.0;2372;7;0;422;0.14285714285714285;0.0;1;7;0;1;0.2857142857142857;0.0;2;7;0;2;0.14285714285714285;0.0;1;7;0;1;1.5714285714285714;0.0;11.0;7;0.0;11.0;0.14285714285714285;0.0;1;7;0;1;30.857142857142858;2.0;216;7;-14;227;85.14285714285714;48.0;596;7;0;355;54.285714285714285;52.0;380;7;0;128;4.5;4.5;31.5;7;4.5;4.5;0.0;0.0;0;7;0;0;0.14285714285714285;0.0;1;7;0;1
Eden_Hazard_122;122;Eden Hazard;0.3;0.0;3;10;0;1;52.5;57.5;525;10;0;101;0.5;0.0;5;10;0;3;0.2;0.0;2;10;0;1;1.3;0.5;13;10;0;3;25.3;22.0;253;10;-1;71;0.3;0.0;3;10;0;1;0.5;0.0;5;10;0;4;45.6;49.0;456;10;0;91;38.61999999999999;36.3;386.19999999999993;10;0.0;72.6;2.5;2.0;25;10;0;6;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;1;0.5;0.0;5;10;0;2;0.7;0.5;7;10;0;3;12.370000000000001;13.5;123.7;10;0.0;22.6;39.92;33.7;399.20000000000005;10;0.0;111.6;2.5;2.0;25;10;0;6;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;66.6;90.0;666;10;0;90;0.2;0.0;2;10;0;1;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.7;2.0;27;10;0;7;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1609833.4;1602068.0;16098334;10;480326;2938961;4.4;4.0;44;10;0;10;0.1;0.0;1;10;0;1;0.3;0.0;3;10;0;2;45.1;47.0;451.0;10;0.0;97.0;7.5;6.0;75;10;0;20;190404.9;141969.0;1904049;10;-213548;609551;241286.3;173251.0;2412863;10;0;619636;50881.4;26160.0;508814;10;0;282906;10.870000000000001;10.8;108.70000000000002;10;10.5;11.4;0.2;0.0;2;10;0;1;0.1;0.0;1;10;0;1
Ederson_Santana de Moraes_260;260;Ederson Santana de Moraes;0.1;0.0;1;10;0;1;25.0;23.0;250;10;10;40;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.4;0.0;4;10;0;2;21.5;24.5;215;10;9;28;0.7;1.0;7;10;0;1;0.3;0.0;3;10;0;1;20.3;20.0;203;10;10;34;2.0;0.0;20.0;10;0.0;10.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0;1.67;1.4500000000000002;16.7;10;0.7;3.0;14.74;14.6;147.4;10;6.6;21.4;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;90.0;90.0;900;10;90;90;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;8.2;8.0;82;10;3;13;0.0;0.0;0;10;0;0;1.4;1.0;14;10;0;3;1253712.5;1312636.5;12537125;10;796937;1469588;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;5.7;6.0;57;10;2;8;39193.4;42238.0;391934;10;-1916;136156;71539.6;73909.5;715396;10;0;186295;32346.2;28964.5;323462;10;0;64286;5.62;5.6;56.2;10;5.5;5.7;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Edimilson_Fernandes_416;416;Edimilson Fernandes;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;8546.5;7107.0;85465;10;5910;16169;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-1075.0;-442.5;-10750;10;-3846;0;19.6;6.0;196;10;0;129;1094.6;445.5;10946;10;0;3975;4.5;4.5;45.0;10;4.5;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Eldin_Jakupovic_214;214;Eldin Jakupovic;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;6454.8;6420.5;64548;10;6015;7021;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-212.2;-149.0;-2122;10;-445;0;39.9;37.5;399;10;0;71;252.1;184.5;2521;10;0;510;4.45;4.45;44.5;10;4.4;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Elias_Kachunga_212;212;Elias Kachunga;0.0;0.0;0;10;0;0;3.5;0.0;35;10;0;18;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;-3;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.6;0.0;26;10;0;14;0.9600000000000002;0.0;9.600000000000001;10;0.0;7.2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5;0.0;5;10;0;4;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.32999999999999996;0.0;3.3;10;0.0;2.4;0.6;0.0;6.0;10;0.0;4.4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;15.3;0.0;153;10;0;67;0.3;0.0;3;10;0;3;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.6;0.0;6;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;5089.3;5104.0;50893;10;4725;5521;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;2.1;0.0;21.0;10;0.0;17.0;0.4;0.0;4;10;0;2;-224.4;-125.5;-2244;10;-618;121;258.6;242.0;2586;10;0;633;483.0;484.0;4830;10;0;872;4.93;4.9;49.3;10;4.9;5.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Emerson_Hyndman_41;41;Emerson Hyndman;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2654.8;2488.0;26548;10;2465;3650;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-218.5;-98.0;-2185;10;-935;0;4.8;4.5;48;10;0;12;223.3;101.0;2233;10;0;945;4.5;4.5;45.0;10;4.5;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Emerson_Palmieri dos Santos_121;121;Emerson Palmieri dos Santos;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;6914.2;6329.5;69142;10;5885;9242;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-558.6;-406.0;-5586;10;-1593;0;64.3;69.0;643;10;0;118;622.9;450.0;6229;10;0;1711;5.330000000000001;5.3;53.30000000000001;10;5.2;5.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Emile_Smith-Rowe_545;545;Emile Smith-Rowe;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0.0;2;0.0;0.0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0.0;2;0.0;0.0;0.0;0.0;0.0;2;0.0;0.0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;18.5;18.5;37;2;0;37;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0;0.0;0.0;0.0;2;0.0;0.0;0.0;0.0;0;2;0;0;11.0;11.0;22;2;0;22;16.5;16.5;33;2;0;33;5.5;5.5;11;2;0;11;4.5;4.5;9.0;2;4.5;4.5;0.0;0.0;0;2;0;0;0.0;0.0;0;2;0;0
Emiliano_Martínez_542;542;Emiliano Martínez;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;3304.0;3833.0;9912;3;0;6079;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0;3;0;0;1152.0;1409.0;3456;3;0;2047;1484.6666666666667;1989.0;4454;3;0;2465;332.6666666666667;418.0;998;3;0;580;4.0;4.0;12.0;3;4.0;4.0;0.0;0.0;0;3;0;0;0.0;0.0;0;3;0;0
Eric_Bailly_291;291;Eric Bailly;0.0;0.0;0;10;0;0;10.6;0.0;106;10;0;67;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;3.1;1.0;31;10;0;13;0.0;0.0;0;10;0;0;1.3;0.0;13;10;0;8;9.5;0.0;95;10;0;60;0.06999999999999999;0.0;0.7;10;0.0;0.3;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1;0.6;0.0;6;10;0;3;0.0;0.0;0;10;0;0;0.41;0.0;4.1;10;0.0;2.4;3.56;0.0;35.6;10;0.0;23.4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;20.0;0.5;200;10;0;90;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.2;0.0;12;10;0;6;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;132289.8;123373.0;1322898;10;94651;211411;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.4;0.0;4.0;10;0.0;2.0;0.5;0.0;5;10;0;2;-11467.1;-8321.5;-114671;10;-39997;20403;4363.3;640.5;43633;10;0;31796;15830.4;11132.0;158304;10;0;46068;5.32;5.3;53.2;10;5.1;5.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Eric_Dier_361;361;Eric Dier;0.0;0.0;0;10;0;0;50.9;51.5;509;10;0;95;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;13.4;13.5;134;10;0;32;0.4;0.0;4;10;0;1;3.2;2.5;32;10;0;9;44.5;44.5;445;10;0;89;8.16;5.0;81.60000000000001;10;0.0;28.3;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;1.3;1.5;13;10;0;2;0.6;0.5;6;10;0;2;0.1;0.0;1;10;0;1;2.76;1.9;27.599999999999998;10;0.0;10.2;14.819999999999999;13.6;148.2;10;0.0;48.0;0.4;0.0;4;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;75.7;88.5;757;10;0;90;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;3.6;3.5;36;10;0;8;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;98134.9;92247.0;981349;10;83438;126528;0.8;0.0;8;10;0;4;0.5;0.0;5;10;0;3;0.0;0.0;0;10;0;0;4.5;0.0;45.0;10;0.0;35.0;2.6;2.0;26;10;0;8;-503.6;-2238.5;-5036;10;-23024;32151;7823.6;3794.5;78236;10;0;38979;8327.2;7377.0;83272;10;0;25068;4.869999999999999;4.9;48.699999999999996;10;4.8;5.0;0.1;0.0;1;10;0;1;0.1;0.0;1;10;0;1
Erik_Durm_461;461;Erik Durm;0.0;0.0;0;10;0;0;17.0;14.0;170;10;0;39;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;6.6;8.0;66;10;0;18;0.0;0.0;0;10;0;0;1.8;0.0;18;10;0;6;11.1;7.0;111;10;0;30;6.779999999999999;3.15;67.8;10;0.0;16.9;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1;1.0;0.5;10;10;0;3;0.0;0.0;0;10;0;0;2.07;1.75;20.7;10;0.0;5.3;7.3;7.8;73.0;10;0.0;20.8;0.4;0.0;4;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;46.4;52.0;464;10;0;90;0.0;0.0;0;10;0;0;0.4;0.0;4;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;3.0;1.5;30;10;0;9;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;7589.4;6606.0;75894;10;5860;13149;0.5;0.5;5;10;0;1;0.6;0.0;6;10;0;3;0.2;0.0;2;10;0;1;6.7;0.5;67.0;10;0.0;22.0;0.8;1.0;8;10;0;2;-782.3;-343.0;-7823;10;-2802;0;35.0;35.5;350;10;0;61;817.3;371.5;8173;10;0;2841;4.49;4.5;44.9;10;4.4;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Erik_Lamela_363;363;Erik Lamela;0.1;0.0;1;10;0;1;11.4;12.0;114;10;0;34;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.4;0.0;4;10;0;3;9.1;1.0;91;10;0;33;0.1;0.0;1;10;0;1;0.2;0.0;2;10;0;2;9.5;10.0;95;10;0;27;6.1899999999999995;2.8499999999999996;61.9;10;0.0;14.8;0.6;0.0;6;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.8;1.0;8;10;0;2;0.2;0.0;2;10;0;1;0.3;0.0;3;10;0;1;3.9599999999999995;3.25;39.599999999999994;10;0.0;9.3;13.3;1.4;133.0;10;0.0;38.8;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;25.2;17.5;252;10;0;90;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.5;0.0;15;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;18803.2;6749.5;188032;10;3267;47961;0.6;0.0;6;10;0;2;0.2;0.0;2;10;0;2;0.4;0.0;4;10;0;2;20.3;18.0;203.0;10;0.0;56.0;3.1;1.5;31;10;0;11;3613.6;271.0;36136;10;-10068;21210;7156.4;2521.5;71564;10;0;23664;3542.8;1205.5;35428;10;0;15223;6.44;6.4;64.4;10;6.4;6.5;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0
